,Machines > Drill Press > MIB > X-Horizontal > Peak Acceleration,Machines > Drill Press > MIB > X-Horizontal > Peak Velocity,Machines > Drill Press > MIB > Y-Radial > Band 1,Machines > Drill Press > MIB > Y-Radial > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > Peak Acceleration,Machines > Drill Press > MIB > Y-Radial > Peak Velocity,Machines > Drill Press > MIB > X-Horizontal > Band 1,Machines > Drill Press > MIB > X-Horizontal > Damage Accumulation,Machines > Drill Press > MIB > Y-Radial > RMS Velocity,Machines > Drill Press > MIB > Y-Radial > Temperature,Machines > Drill Press > MIB > X-Horizontal > RMS Velocity,Machines > Drill Press > MIB > X-Horizontal > Temperature,Machines > Drill Press > MIB > Battery Voltage
734,0.0315759,0.0136912,0.0021207,0.3541373,0.0280215,0.0123945,0.0037883,0.358293,0.0038938,65.4515358,0.0045219,65.4515358,3.173528671
735,0.0323576,0.0123883,0.0027828,0.3540381,0.0315057,0.0136521,0.0027148,0.3681296,0.0045935,65.68970566,0.0043116,65.68970566,3.173137903
736,0.028015,0.0127028,0.0034289,0.3549548,0.0306943,0.0127229,0.0023878,0.3675926,0.0045589,65.51960297,0.0047404,65.51960297,3.173235655
737,0.0351039,0.0125538,0.0031045,0.3551352,0.0301781,0.0150241,0.003912,0.3763551,0.0045056,65.79174461,0.0044533,65.79174461,3.172747374
738,0.0317914,0.0220161,0.0036252,0.3763137,0.0342757,0.0115003,0.0034656,0.3579839,0.0037646,65.68970566,0.0061118,65.68970566,3.173235655
739,0.0325699,0.0125851,0.0019668,0.369169,0.0292255,0.0141287,0.0026807,0.3651437,0.004544,65.34950027,0.00451,65.34950027,3.173040152
740,0.0309457,0.0152475,0.0026663,0.3491327,0.0297904,0.0162164,0.0034745,0.3654609,0.004795,65.58762894,0.0049462,65.58762894,3.172356367
741,0.0359346,0.0169417,0.0036725,0.3616006,0.0306575,0.0117171,0.0039868,0.371864,0.0045468,65.62163849,0.0040636,65.62163849,3.172747374
742,0.0346552,0.0124623,0.0025836,0.3747447,0.0314895,0.0156522,0.0036234,0.3695697,0.0044811,65.89382477,0.0047999,65.89382477,3.172356367
743,0.0347154,0.0141429,0.0021119,0.3497008,0.0287647,0.0137977,0.0030609,0.360544,0.0039596,65.51960297,0.0046677,65.51960297,3.172356367
744,0.0342011,0.0165381,0.003682,0.3629321,0.028625,0.0153692,0.0034911,0.3622065,0.0045788,65.85980835,0.0049814,65.85980835,3.171868086
745,0.0413758,0.0139623,0.0047813,0.361288,0.0295399,0.013206,0.0037186,0.3570591,0.0042558,65.55361595,0.0052985,65.55361595,3.172356367
746,0.0312438,0.0116203,0.0040308,0.3636655,0.0307201,0.014563,0.0021528,0.3571919,0.0048693,65.75773163,0.0035746,65.75773163,3.171868086
747,0.0317264,0.0138584,0.0036073,0.3533648,0.0303704,0.0125695,0.0035737,0.3489258,0.0044868,65.75773163,0.0042954,65.75773163,3.172258854
748,0.0339455,0.0129613,0.004779,0.3824124,0.0322515,0.0119442,0.0033585,0.3628302,0.0044381,65.48555222,0.0043613,65.48555222,3.171868086
749,0.0316762,0.0105075,0.0031253,0.3597671,0.0318931,0.0148493,0.0022044,0.3565817,0.0050898,65.38351326,0.0039616,65.38351326,3.172356367
750,0.03185,0.0189429,0.0032818,0.3594695,0.0280145,0.0158269,0.0051495,0.3650704,0.0043824,65.85980835,0.0053129,65.85980835,3.172356367
751,0.0367355,0.0119332,0.0037455,0.3712911,0.0307076,0.0137854,0.0034593,0.36449,0.0041919,65.85980835,0.0042407,65.85980835,3.171770573
752,0.038785,0.0114529,0.0040354,0.3573775,0.0312929,0.0169721,0.0032347,0.3702097,0.0048666,65.65565491,0.0038333,65.65565491,3.172063351
753,0.0334954,0.0159634,0.0021346,0.3614052,0.0298547,0.0144811,0.0030551,0.3634188,0.0047385,65.41752625,0.0046798,65.41752625,3.171965837
754,0.0331473,0.0131024,0.0031079,0.3589074,0.0351839,0.0128127,0.0026485,0.3786115,0.0042169,65.31544952,0.0038819,65.31544952,3.171672821
755,0.0336267,0.01709,0.0043218,0.3538247,0.0332739,0.0136946,0.0036842,0.3440658,0.0041986,65.51960297,0.0051055,65.51960297,3.170989037
756,0.0301038,0.0132776,0.0023949,0.3803624,0.0346053,0.0107513,0.0025126,0.364631,0.0034951,65.72372208,0.0040013,65.72372208,3.170989037
757,0.0348763,0.0131525,0.0042089,0.3608311,0.0307379,0.0137094,0.0028265,0.3552339,0.0045001,65.85980835,0.0042041,65.85980835,3.1702075
758,0.0345767,0.0112441,0.0030968,0.3483632,0.0373632,0.0122405,0.00217,0.3625455,0.0046462,66.02991104,0.0039185,66.02991104,3.170793772
759,0.0289574,0.0181937,0.0035428,0.357636,0.0314489,0.0133577,0.004103,0.3597494,0.0049066,65.89382477,0.0047657,65.89382477,3.170305252
760,0.0359215,0.0168292,0.0025573,0.3791271,0.0294885,0.0155333,0.0016902,0.3650134,0.0040579,65.75773163,0.005348,65.75773163,3.170500755
761,0.0366907,0.0135374,0.004193,0.35136,0.0308801,0.0142056,0.0043984,0.3568611,0.0041678,65.31544952,0.0046492,65.31544952,3.170598269
762,0.0310113,0.0172132,0.0033867,0.3704886,0.0292662,0.0168549,0.0074127,0.3727672,0.0044288,65.75773163,0.004843,65.75773163,3.170891285
763,0.031655,0.0148571,0.0039508,0.3557544,0.033151,0.0133448,0.003979,0.3780583,0.0042598,65.85980835,0.0048986,65.85980835,3.17108655
764,0.0317349,0.012404,0.0050212,0.3604884,0.0319881,0.0139224,0.0036294,0.3732933,0.00455,65.55361595,0.0040042,65.55361595,3.170989037
765,0.0355007,0.0129772,0.0026411,0.3617238,0.0305749,0.0128116,0.0031313,0.3420102,0.0041522,65.51960297,0.0050025,65.51960297,3.171184301
766,0.0326093,0.0113627,0.0026019,0.3672003,0.0346152,0.0167921,0.002694,0.359424,0.0048746,65.89382477,0.0044035,65.89382477,3.170793772
767,0.0333304,0.0163281,0.0026768,0.3672303,0.0327291,0.0131019,0.003276,0.3640859,0.004045,65.85980835,0.0052825,65.85980835,3.170891285
768,0.0347567,0.0171756,0.0032586,0.3776633,0.0292964,0.0158571,0.005751,0.3919627,0.0040858,65.58762894,0.0050397,65.58762894,3.171184301
769,0.02995,0.0136121,0.0036591,0.3680569,0.0315859,0.0131816,0.004086,0.3544284,0.0040395,66.13195,0.0045104,66.13195,3.171282053
770,0.0388691,0.0137133,0.0064137,0.374886,0.0340032,0.0167035,0.002139,0.371742,0.0046942,65.8257576,0.0041437,65.8257576,3.170891285
771,0.0356402,0.0128424,0.0036361,0.3610385,0.0290353,0.0128792,0.0032476,0.3458449,0.0047191,65.85980835,0.0046886,65.85980835,3.170989037
772,0.0368244,0.0133605,0.0029228,0.3741496,0.032485,0.0164843,0.0030494,0.3636167,0.0048967,65.65565491,0.0042174,65.65565491,3.170793772
773,0.0340268,0.0161043,0.0029691,0.3699565,0.0330153,0.0166057,0.0043581,0.3463547,0.0050323,65.38351326,0.0049988,65.38351326,3.1702075
774,0.0347015,0.0169182,0.0030094,0.3525803,0.0362373,0.0143576,0.0029093,0.3732769,0.0053602,65.48555222,0.0045386,65.48555222,3.1702075
775,0.0324817,0.014609,0.0041084,0.3647746,0.033155,0.0136227,0.0041577,0.357417,0.0051494,65.75773163,0.0051744,65.75773163,3.170012236
776,0.0376295,0.0137916,0.0023279,0.3721177,0.0312203,0.0122001,0.0050206,0.3689784,0.0039575,65.62163849,0.0049654,65.62163849,3.170402765
777,0.0316606,0.0145636,0.0048183,0.360759,0.0278267,0.0138939,0.0036601,0.3653931,0.0044619,65.58762894,0.0051429,65.58762894,3.170109749
778,0.0331596,0.0147927,0.0043698,0.3549188,0.0355962,0.0155378,0.0038744,0.3632777,0.0050071,65.96184731,0.0050681,65.96184731,3.170012236
779,0.0328512,0.014468,0.0028385,0.3557634,0.0318067,0.0157879,0.0046214,0.3644223,0.0049649,65.99586029,0.0048092,65.99586029,3.170109749
780,0.0344092,0.0179981,0.0017855,0.3406565,0.0314627,0.0112547,0.005134,0.3608234,0.0040244,66.13195,0.0047582,66.13195,3.1702075
781,0.0339988,0.0148621,0.0039587,0.3685499,0.0325076,0.0131968,0.003882,0.3654419,0.0046142,65.99586029,0.004526,65.99586029,3.169816971
782,0.0355288,0.0134801,0.0030344,0.3675399,0.0312955,0.0117741,0.003196,0.3572109,0.0037888,66.23403015,0.0044099,66.23403015,3.169719219
783,0.0321093,0.018516,0.0039741,0.3625444,0.0356162,0.0162129,0.0025714,0.3674733,0.0049385,66.13195,0.0048005,66.13195,3.169914484
784,0.0396713,0.0167298,0.003835,0.3630463,0.0313005,0.0141309,0.0046545,0.3616722,0.0039619,66.20001717,0.0053415,66.20001717,3.1692307
785,0.030439,0.0127402,0.0045513,0.3446692,0.0283887,0.0196193,0.0026283,0.3713107,0.0052465,66.16596298,0.0040504,66.16596298,3.169523954
786,0.0366943,0.0160719,0.003018,0.3427245,0.0315858,0.0127454,0.002108,0.3527687,0.0043376,66.37011986,0.0040269,66.37011986,3.168449163
787,0.0358788,0.0141007,0.0048787,0.3552735,0.0349616,0.0163896,0.0053828,0.3749558,0.0048442,66.23403015,0.0049401,66.23403015,3.169523954
788,0.0349874,0.0119272,0.0033646,0.3813333,0.0339799,0.0137275,0.0021138,0.3706463,0.0046268,65.99586029,0.0039915,65.99586029,3.16884017
789,0.0394742,0.0123058,0.0034315,0.374919,0.0329753,0.0118587,0.0020606,0.3750235,0.0037397,66.06392746,0.0037561,66.06392746,3.168644667
790,0.0366969,0.014181,0.0020892,0.3643598,0.028508,0.0177739,0.0030842,0.3746357,0.0057955,66.23403015,0.0048847,66.23403015,3.16884017
791,0.0341887,0.0142,0.0036789,0.3667254,0.0332537,0.0128458,0.0026461,0.3655315,0.0044403,66.40413284,0.0040826,66.40413284,3.168156147
792,0.0340971,0.0177338,0.0054156,0.3643809,0.032347,0.0128977,0.0038686,0.355177,0.0047291,66.47215881,0.0046676,66.47215881,3.169425964
793,0.0323181,0.0115013,0.0028969,0.3613841,0.0331975,0.0130412,0.00298,0.3511279,0.0044242,66.4381424,0.0045776,66.4381424,3.169425964
794,0.0310414,0.014121,0.0053898,0.3520303,0.0311592,0.0159048,0.0024234,0.3425905,0.0047438,66.50616837,0.0042592,66.50616837,3.1692307
795,0.035641,0.0159456,0.0028247,0.3577712,0.0312299,0.0122383,0.006142,0.3701527,0.004073,65.96184731,0.005995,65.96184731,3.168449163
796,0.0345649,0.0126569,0.0023499,0.3699385,0.0314348,0.011117,0.0035405,0.3723034,0.0034418,66.50616837,0.0040809,66.50616837,3.16835165
797,0.0334762,0.0144657,0.0023781,0.3564998,0.0314696,0.0108238,0.0037587,0.3589521,0.0037774,65.96184731,0.0051614,65.96184731,3.169035435
798,0.0325341,0.0132192,0.0043015,0.3589615,0.0365468,0.0149463,0.0029845,0.3821914,0.004808,65.51960297,0.0042426,65.51960297,3.169035435
799,0.0368402,0.0189874,0.0053595,0.379085,0.0320176,0.0179605,0.0059191,0.3405076,0.0046906,65.65565491,0.0053469,65.65565491,3.169719219
800,0.0307216,0.0145974,0.0044976,0.3722018,0.028219,0.0143938,0.0045602,0.3637252,0.0050342,65.62163849,0.0048833,65.62163849,3.16884017
801,0.0329546,0.0118839,0.0030057,0.3564818,0.0305339,0.0111977,0.0039416,0.3595433,0.0036146,65.62163849,0.004304,65.62163849,3.168644667
802,0.0436248,0.0124885,0.0048602,0.3642967,0.0319477,0.0132909,0.0060488,0.3660358,0.0049362,65.28143311,0.0052104,65.28143311,3.168253899
803,0.035467,0.0148861,0.0036358,0.3425111,0.0290199,0.0143648,0.0035726,0.3476104,0.0046055,65.68970566,0.0050475,65.68970566,3.167863369
804,0.0423709,0.0162143,0.0034265,0.3532356,0.0330625,0.0150418,0.0023436,0.3587297,0.0051795,65.41752625,0.0052511,65.41752625,3.168156147
805,0.0308093,0.0133654,0.0050181,0.3590427,0.0284384,0.0138859,0.0038475,0.3599664,0.0049136,65.65565491,0.0045172,65.65565491,3.168547153
806,0.0303697,0.0132931,0.0054141,0.372785,0.0355211,0.0135184,0.0045341,0.3544148,0.0047971,65.1453434,0.0051552,65.1453434,3.168156147
807,0.0315425,0.0136633,0.0032271,0.3593883,0.0355495,0.0167181,0.0029378,0.3395069,0.0049078,65.65565491,0.0043088,65.65565491,3.168253899
808,0.0398125,0.0142489,0.0041669,0.3666983,0.0443495,0.0130566,0.003413,0.3687832,0.0043412,65.85980835,0.0047309,65.85980835,3.168058634
809,0.0396728,0.0148008,0.0034843,0.3540892,0.0407369,0.0158276,0.0023028,0.3655206,0.0046832,65.96184731,0.004728,65.96184731,3.167960882
810,0.0338507,0.0135583,0.0060304,0.3583243,0.0326896,0.0140431,0.0044145,0.3597467,0.0046605,66.09793701,0.0047354,66.09793701,3.168156147
811,0.0327847,0.0122512,0.0018407,0.3671041,0.0347581,0.0141771,0.0043191,0.3540434,0.0041182,65.89382477,0.0039792,65.89382477,3.167863369
812,0.0302816,0.0159179,0.0024118,0.3433226,0.0310889,0.0127615,0.0023754,0.3540188,0.0047606,66.13195,0.0050949,66.13195,3.167765617
813,0.0346528,0.0129137,0.0030362,0.3631425,0.0323943,0.0132062,0.0028381,0.3827988,0.0038759,66.09793701,0.004014,66.09793701,3.167667866
814,0.0311573,0.012187,0.0019663,0.3512067,0.0311201,0.0120245,0.0018245,0.36257,0.0040343,66.09793701,0.0034129,66.09793701,3.167960882
815,0.0326707,0.0139886,0.0037115,0.3606507,0.0293539,0.0148766,0.001668,0.3727752,0.0047644,66.71032524,0.0043955,66.71032524,3.167179346
816,0.0313426,0.0137657,0.0050699,0.3595687,0.0333715,0.0183412,0.0030044,0.3646473,0.005103,66.54022255,0.0038522,66.54022255,3.167081833
817,0.0290868,0.0116294,0.0038786,0.3442604,0.032113,0.0145358,0.0035236,0.3562129,0.0053004,66.47215881,0.0048059,66.47215881,3.166984081
818,0.0332916,0.0158867,0.0035015,0.3747988,0.0325482,0.0118138,0.0051203,0.3750452,0.004171,66.54022255,0.005424,66.54022255,3.167277098
819,0.0319575,0.0143288,0.0037509,0.3612459,0.033684,0.0156477,0.0028839,0.3607962,0.0051349,66.71032524,0.0046171,66.71032524,3.167570353
820,0.0304937,0.0110208,0.0043662,0.3506777,0.0410545,0.0171573,0.0036863,0.3531537,0.0056449,66.77835121,0.0041625,66.77835121,3.167472363
821,0.0317137,0.0151918,0.0023365,0.3769599,0.0401899,0.0123609,0.004648,0.3637631,0.0040539,67.15256958,0.0042882,67.15256958,3.167374849
822,0.0366648,0.0136473,0.0047859,0.3628479,0.0290363,0.0118279,0.0030521,0.3559119,0.0046718,66.9484539,0.0042012,66.9484539,3.167277098
823,0.031341,0.0157474,0.0105252,0.3138272,0.0375383,0.0331239,0.0051087,0.3652846,0.0160501,66.8123642,0.0055161,66.8123642,3.167374849
824,0.0313093,0.0129923,0.0032037,0.3663466,0.0293035,0.015717,0.0045616,0.3773016,0.0050162,67.15256958,0.004594,67.15256958,3.167081833
825,0.6072419,0.2606706,0.0796131,9.6916152,0.7421428,0.2124794,0.1568853,5.6508052,0.0791846,68.00308304,0.1019934,68.00308304,3.167277098
826,0.0356969,0.0188939,0.0040288,0.3650993,0.0336832,0.0137333,0.0053401,0.3487223,0.0048894,68.88761292,0.0053273,68.88761292,3.166300297
827,0.0303787,0.0125624,0.0025067,0.3782254,0.0276703,0.0102197,0.003514,0.3668847,0.0036286,69.02370262,0.0045701,69.02370262,3.166202545
828,0.0310259,0.0126611,0.0049855,0.367558,0.0334567,0.0120684,0.0043145,0.3688645,0.0043518,69.2278183,0.0043746,69.2278183,3.166984081
829,0.038839,0.0132152,0.0040672,0.3551893,0.0346053,0.0127393,0.0039082,0.3695425,0.0045984,69.56802368,0.0044208,69.56802368,3.166398048
830,0.0354992,0.0158909,0.0036683,0.3640022,0.0321393,0.0203304,0.0047392,0.3724417,0.0049775,69.80619354,0.0051541,69.80619354,3.165714264
831,0.0319404,0.0161142,0.0041042,0.3762686,0.0313329,0.0129272,0.0022386,0.3714952,0.0054535,69.73812637,0.0048382,69.73812637,3.16600728
832,0.0397378,0.0128398,0.0038219,0.3609363,0.0314887,0.0135862,0.002628,0.3770413,0.0043414,69.67010384,0.0042548,69.67010384,3.166202545
833,0.0335687,0.0146605,0.0052618,0.3668636,0.0375221,0.020441,0.006509,0.3641076,0.0081905,69.73812637,0.0049571,69.73812637,3.166202545
834,0.0324638,0.0129251,0.0041763,0.3721718,0.0303392,0.011751,0.0045463,0.3544826,0.004643,69.63609085,0.0045019,69.63609085,3.16600728
835,0.0335084,0.0136205,0.003469,0.3587992,0.0314407,0.0141358,0.0044052,0.3563486,0.0052251,69.80619354,0.0047116,69.80619354,3.165909767
836,0.0308217,0.0155188,0.0018887,0.3601067,0.0325298,0.014732,0.0037795,0.3518113,0.0043136,69.73812637,0.0045174,69.73812637,3.166202545
837,0.0345775,0.0144516,0.0033051,0.3531845,0.0335159,0.0125322,0.001687,0.3552258,0.0033902,69.36391144,0.0041668,69.36391144,3.165909767
838,0.0362275,0.0132157,0.0026127,0.3572903,0.0324145,0.0128064,0.0031625,0.3613414,0.0039936,69.70411682,0.004105,69.70411682,3.165812016
839,0.0299526,0.0125196,0.0029133,0.3534941,0.0290881,0.0142793,0.0020235,0.3642378,0.0042118,69.19380531,0.0041846,69.19380531,3.166593552
840,0.0332276,0.014753,0.0062017,0.3697221,0.0301314,0.0147632,0.0045535,0.3589955,0.0053728,69.53401413,0.0058066,69.53401413,3.16600728
841,0.0316154,0.0167561,0.0038432,0.3793495,0.031772,0.0119351,0.0046634,0.3976309,0.0036891,69.09176979,0.0049962,69.09176979,3.166202545
842,0.0359741,0.0166201,0.0035204,0.3557754,0.0311063,0.0138992,0.0028565,0.360799,0.0045811,68.98968964,0.0050889,68.98968964,3.166398048
843,0.0315679,0.01349,0.0021898,0.3584505,0.0312445,0.0151946,0.0049259,0.3577479,0.0051115,68.44536858,0.0050111,68.44536858,3.165616751
844,0.0335118,0.0124382,0.004014,0.366527,0.0317921,0.0137679,0.0041775,0.3649132,0.0039387,67.9350605,0.0046498,67.9350605,3.166202545
845,0.0323336,0.0142192,0.0026451,0.3522737,0.0292613,0.0129686,0.0043653,0.3656047,0.004605,67.52678795,0.0047758,67.52678795,3.166202545
846,0.0303362,0.0187748,0.0039397,0.368613,0.0287023,0.0139522,0.0031482,0.3755632,0.0046389,67.08454361,0.0045624,67.08454361,3.16600728
847,0.0755212,0.021504,0.0055004,0.3547505,0.0341269,0.0214369,0.0030014,0.4015553,0.0100757,66.9484539,0.0052299,66.9484539,3.16600728
848,0.0363322,0.0154096,0.0023522,0.3725084,0.0304793,0.0115363,0.0047675,0.3804964,0.0042111,66.50616837,0.0047427,66.50616837,3.16600728
849,0.0331754,0.0149152,0.0031332,0.3737799,0.0331917,0.0137942,0.0048736,0.3686964,0.0048074,66.64226151,0.004281,66.64226151,3.16600728
850,0.0343654,0.0143751,0.0022058,0.3620063,0.0314702,0.0136934,0.0030737,0.3740472,0.0049421,66.57423553,0.0046811,66.57423553,3.165714264
851,0.0343454,0.0124933,0.0037992,0.350852,0.030483,0.0147536,0.0022144,0.3632452,0.0049017,67.11855659,0.004001,67.11855659,3.165909767
852,0.0302781,0.0141423,0.0021357,0.3545671,0.0331438,0.0146141,0.0030902,0.361656,0.0044054,67.05053406,0.0049117,67.05053406,3.165518761
853,0.0362043,0.0168405,0.0033617,0.3472631,0.027438,0.012565,0.0036444,0.3591908,0.0042793,67.15256958,0.0042176,67.15256958,3.165812016
854,0.0339109,0.0140605,0.0026205,0.3764099,0.0292089,0.0148788,0.0036677,0.3763795,0.0047106,66.98246689,0.0046403,66.98246689,3.164932966
855,0.0413373,0.0182069,0.0043929,0.3497669,0.0307788,0.0138301,0.0024575,0.3781613,0.0047937,67.11855659,0.0045851,67.11855659,3.165518761
856,0.0341377,0.0150974,0.0034943,0.3601939,0.0307422,0.0117401,0.0029516,0.3618783,0.0040849,66.84637375,0.0035972,66.84637375,3.165128231
857,0.0328233,0.0168348,0.0029007,0.3605125,0.0296072,0.0163613,0.0048084,0.3668929,0.0051934,66.77835121,0.0051061,66.77835121,3.165421247
858,0.0304989,0.0139043,0.0056249,0.3479424,0.029407,0.0183074,0.0034337,0.3753191,0.0061781,66.57423553,0.0046802,66.57423553,3.165518761
859,0.0335353,0.0145157,0.0032424,0.3710897,0.0282633,0.0141277,0.0035931,0.3686638,0.0044151,66.54022255,0.0047104,66.54022255,3.165030479
860,0.0311436,0.0152518,0.002606,0.3692622,0.0285211,0.0123068,0.0036966,0.360742,0.0041717,66.64226151,0.0050743,66.64226151,3.164932966
861,0.0326813,0.0168903,0.0024106,0.3570408,0.0316036,0.0124191,0.003676,0.3493624,0.0042319,66.40413284,0.0050553,66.40413284,3.164932966
862,0.0321077,0.0134905,0.00169,0.3854241,0.0305101,0.0094885,0.0029033,0.366722,0.0033054,66.54022255,0.0046624,66.54022255,3.164737463
863,0.0353624,0.0115272,0.0031216,0.3750393,0.0314094,0.0135106,0.0031742,0.3762765,0.0049784,66.23403015,0.004129,66.23403015,3.165030479
864,0.0382158,0.011092,0.0045633,0.3902964,0.0319428,0.0145515,0.0021742,0.3597792,0.0048386,66.2680397,0.0034238,66.2680397,3.164835215
865,0.03368,0.0142721,0.0025067,0.3760372,0.0271511,0.0142348,0.0028571,0.3761057,0.0043253,66.57423553,0.0043028,66.57423553,3.164932966
866,0.0323225,0.0142953,0.0021914,0.3671522,0.032151,0.012059,0.0023323,0.3761517,0.0042262,66.4381424,0.0039764,66.4381424,3.164444447
867,0.0283657,0.0165046,0.0059131,0.3598753,0.0305033,0.0147677,0.0041915,0.3540705,0.0049216,66.13195,0.0045289,66.13195,3.164932966
868,0.0344744,0.015927,0.0027581,0.3739362,0.0324724,0.0149932,0.0024571,0.3742261,0.0046985,65.79174461,0.0040684,65.79174461,3.164835215
869,0.0362983,0.0158512,0.0042522,0.3657094,0.0282722,0.0134642,0.0030301,0.351391,0.0044735,65.79174461,0.0048032,65.79174461,3.16454196
870,0.0318318,0.012924,0.0035273,0.3548256,0.0338053,0.0163556,0.0038713,0.3704836,0.005285,65.85980835,0.0044378,65.85980835,3.165128231
871,0.0326941,0.0116376,0.0033773,0.3550781,0.0321805,0.015256,0.0030008,0.3777029,0.0048488,65.92783432,0.0039763,65.92783432,3.164932966
872,0.0434183,0.0164406,0.0030731,0.3765271,0.034327,0.0125191,0.0047,0.3525762,0.0044875,65.72372208,0.0047148,65.72372208,3.165225744
873,0.0318482,0.014898,0.0050799,0.3755893,0.0383561,0.0127629,0.0063511,0.3738085,0.0048654,65.48555222,0.0048159,65.48555222,3.165323496
874,0.0354214,0.0131779,0.0033356,0.3474495,0.0336601,0.0129476,0.0051287,0.3564245,0.0043333,65.68970566,0.0048469,65.68970566,3.16463995
875,0.0313381,0.0141046,0.0022657,0.3682342,0.0345415,0.0116589,0.0018139,0.369632,0.0037789,65.89382477,0.0038411,65.89382477,3.165030479
876,0.0339493,0.0148462,0.0018715,0.3493221,0.0305625,0.0122978,0.0039341,0.3604735,0.0042492,65.75773163,0.005086,65.75773163,3.164737463
877,0.0451576,0.0129882,0.004375,0.3689075,0.0312462,0.0139805,0.0032811,0.3548977,0.0051909,65.4515358,0.0044208,65.4515358,3.164932966
878,0.037923,0.0142447,0.00349,0.3711408,0.030065,0.0154635,0.0036387,0.3732471,0.0044873,65.48555222,0.0047243,65.48555222,3.164346695
879,0.0346113,0.0142731,0.0032633,0.3856496,0.0321033,0.0114681,0.0050479,0.3492674,0.0039456,65.72372208,0.005016,65.72372208,3.164248943
880,0.0334721,0.0136592,0.0037109,0.3736506,0.0301067,0.0126419,0.003177,0.3648724,0.004562,65.8257576,0.0046865,65.8257576,3.164346695
881,0.0315833,0.0181623,0.0024433,0.3625023,0.0333604,0.0135755,0.0037556,0.3722871,0.0039575,65.62163849,0.0049195,65.62163849,3.16454196
882,0.0323912,0.0169407,0.0020407,0.3786191,0.0319248,0.0169849,0.0042511,0.3609264,0.0041108,65.51960297,0.0053399,65.51960297,3.16454196
883,0.0349696,0.0180479,0.0038281,0.359734,0.0336486,0.0144397,0.0025751,0.3693717,0.0046887,65.34950027,0.0045309,65.34950027,3.164444447
884,0.0342195,0.0127799,0.0066155,0.3603652,0.0335239,0.0205976,0.0024641,0.3746628,0.006023,65.75773163,0.0042538,65.75773163,3.163858414
885,0.031812,0.0151371,0.0022416,0.3629081,0.0328753,0.0121558,0.0044749,0.3654446,0.0040536,65.92783432,0.004955,65.92783432,3.163760662
886,0.0341195,0.0188943,0.0031548,0.3659318,0.0332689,0.0156735,0.0036006,0.3593264,0.0048283,65.65565491,0.0053062,65.65565491,3.164444447
887,0.0361176,0.0153005,0.0026428,0.3601999,0.032235,0.0127091,0.0035348,0.3735861,0.0045454,65.72372208,0.0044321,65.72372208,3.164248943
